-1.248743322931052973e+02
-1.160841062348476385e+02
-1.183603163118609416e+02
-1.218523575436831834e+02
-1.213201539694391045e+02
-1.147989794506236905e+02
-1.080831643067830470e+02
-1.084214908906467230e+02
-1.028743197199531210e+02
-9.513287533798524009e+01
-9.138854623759260676e+01
-8.222084394338993718e+01
-7.982365104196014727e+01
-9.207864038432499854e+01
-8.874623879379497282e+01
-8.940845170262886654e+01
-6.978731348435970006e+01
-6.407471382647915448e+01
-7.258749843918882050e+01
-7.628405003592118305e+01
-7.995729975878505513e+01
-5.927851936254459986e+01
-5.983701624889570780e+01
-4.923428660769943832e+01
-4.185879604448775382e+01
-5.631111346959687580e+01
-6.300024544709900454e+01
-6.953311753030594389e+01
-4.617305276327351038e+01
-6.833759117126901117e+01
